,observation,action,reward,next_observation,done
8300,"[0.  0.  0.  1.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  1.  0.  0.  0.1 0.3]",6,-2.118033988749895,"[0.  0.  1.  0.  1.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
 3.  0.  1.  0.  0.  0.  0.1 0.2]",False
8301,"[0.  0.  1.  0.  1.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
 3.  0.  1.  0.  0.  0.  0.1 0.2]",4,-2.0,"[0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  1.  0.  0.
 0.  0.  0.  1.  0.  0.  0.  0.2]",False
8302,"[0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  1.  0.  0.
 0.  0.  0.  1.  0.  0.  0.  0.2]",6,-1.5,"[1.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  3.  0.  1.  0.  0.  0.
 0.  0.  1.  0.  0.  0.  0.  0.1]",False
8303,"[1.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  3.  0.  1.  0.  0.  0.
 0.  0.  1.  0.  0.  0.  0.  0.1]",2,-2.118033988749895,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   1.   0.   0.
  0.   0.   1.   0.   0.   0.   0.   0.   0.   0.  -0.1  0.2]",False
8304,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   1.   0.   0.
  0.   0.   1.   0.   0.   0.   0.   0.   0.   0.  -0.1  0.2]",7,-2.118033988749895,"[ 0.   0.   0.   3.   0.   1.   0.   0.   0.   0.   0.   1.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.2  0.1]",False
8305,"[ 0.   0.   0.   3.   0.   1.   0.   0.   0.   0.   0.   1.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.2  0.1]",5,-1.5,"[ 0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  1.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1  0. ]",False
8306,"[ 0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  1.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1  0. ]",3,20,"[1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0.]",True
8307,"[ 1.   1.   1.   1.   1.   0.   0.   0.   0.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   1.   0.   0.  -0.1  0.2]",7,-2.118033988749895,"[ 0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   1.   0.   0.   0.   0.   1.   1.   0.   1.  -0.2  0.1]",False
8308,"[ 0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   1.   0.   0.   0.   0.   1.   1.   0.   1.  -0.2  0.1]",5,-1.5,"[ 1.   1.   1.   1.   1.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   0.   0.   0.   0.  -0.1  0. ]",False
8309,"[ 1.   1.   1.   1.   1.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   0.   0.   0.   0.  -0.1  0. ]",3,20,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
8310,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.   0.   1.
  0.   0.   0.   0.   1.   1.   0.   0.   0.   1.  -0.2 -0.3]",0,-2.118033988749895,"[ 1.   1.   1.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.
  1.   1.   0.   0.   0.   1.   0.   0.   0.   0.  -0.1 -0.2]",False
8311,"[ 1.   1.   1.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.
  1.   1.   0.   0.   0.   1.   0.   0.   0.   0.  -0.1 -0.2]",1,-1.7071067811865475,"[ 1.   1.   1.   1.   1.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   1.   1.   0.   0.   0.   1.   0.   0.   0.  -0.1 -0.1]",False
8312,"[ 1.   1.   1.   1.   1.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   1.   1.   0.   0.   0.   1.   0.   0.   0.  -0.1 -0.1]",1,-1.5,"[ 1.   1.   1.   1.   1.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   1.   0.   0.   0.   1.   0.   0.  -0.1  0. ]",False
8313,"[ 1.   1.   1.   1.   1.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   1.   0.   0.   0.   1.   0.   0.  -0.1  0. ]",3,20,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0.
 0. 0.]",True
8314,"[1.  1.  0.  0.  0.  1.  1.  0.  0.  0.  1.  1.  0.  0.  1.  1.  0.  0.
 0.  1.  1.  0.  0.  0.  0.3 0. ]",7,-2.118033988749895,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   0.   0.   1.   3.   0.   1.   1.   0.2 -0.1]",False
8315,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   0.   0.   1.   3.   0.   1.   1.   0.2 -0.1]",4,-1.7071067811865475,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   3.   0.   1.   1.   1.   0.   0.   1.   1.   0.1 -0.1]",False
8316,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   3.   0.   1.   1.   1.   0.   0.   1.   1.   0.1 -0.1]",2,20,"[1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0.
 0. 0.]",True
8317,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.
 0.  0.  0.  0.  1.  0.  0.6 0.5]",5,-5.031128874149275,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  1.  1.  0.  0.  0.7 0.4]",False
8318,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  1.  1.  0.  0.  0.7 0.4]",5,-5.272001872658765,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.8 0.3]",False
8319,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.8 0.3]",5,-10,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.9 0.2]",True
8320,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.5]",2,-3.0,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.  -0.4]",False
8321,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.  -0.4]",0,-2.58113883008419,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.3]",False
8322,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.3]",2,-2.0,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.  -0.2]",False
8323,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.  -0.2]",0,-1.7071067811865475,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.1]",False
8324,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.1]",2,20,"[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 1.
 0. 0.]",True
8325,"[ 1.   0.   0.   0.   0.   1.   0.   0.   1.   1.   1.   0.   1.   1.
  1.   0.   0.   0.   1.   1.   0.   0.   0.   0.  -0.4  0.5]",3,-3.9154759474226504,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   1.   1.
  1.   0.   0.   1.   1.   1.   0.   0.   0.   1.  -0.3  0.5]",False
8326,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   1.   1.
  1.   0.   0.   1.   1.   1.   0.   0.   0.   1.  -0.3  0.5]",5,-3.23606797749979,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   0.
  0.   0.   1.   1.   0.   0.   0.   1.   1.   1.  -0.2  0.4]",False
8327,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   0.
  0.   0.   1.   1.   0.   0.   0.   1.   1.   1.  -0.2  0.4]",6,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.
  0.   1.   1.   0.   0.   0.   1.   1.   1.   0.  -0.2  0.3]",False
8328,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.
  0.   1.   1.   0.   0.   0.   1.   1.   1.   0.  -0.2  0.3]",6,-2.414213562373095,"[ 0.   0.   1.   1.   3.   0.   0.   1.   1.   0.   0.   0.   0.   0.
  1.   1.   0.   0.   0.   1.   1.   1.   0.   0.  -0.2  0.2]",False
8329,"[ 0.   0.   1.   1.   3.   0.   0.   1.   1.   0.   0.   0.   0.   0.
  1.   1.   0.   0.   0.   1.   1.   1.   0.   0.  -0.2  0.2]",7,-2.58113883008419,"[ 0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   1.   0.   0.   0.   1.   1.   0.   0.   0.  -0.3  0.1]",False
8330,"[ 0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   1.   0.   0.   0.   1.   1.   0.   0.   0.  -0.3  0.1]",5,-2.0,"[ 1.   1.   3.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   0.   0.   0.   0.  -0.2  0. ]",False
8331,"[ 1.   1.   3.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   0.   0.   0.   0.  -0.2  0. ]",3,-1.5,"[ 0.   0.   0.   0.   0.   1.   1.   3.   0.   0.   1.   1.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1  0. ]",False
8332,"[ 0.   0.   0.   0.   0.   1.   1.   3.   0.   0.   1.   1.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1  0. ]",3,20,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
8333,"[1.  1.  0.  0.  0.  1.  1.  0.  0.  0.  1.  1.  0.  0.  1.  1.  0.  0.
 0.  1.  1.  1.  1.  1.  0.1 0.3]",6,-2.118033988749895,"[1.  0.  0.  0.  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
 3.  1.  1.  1.  1.  1.  0.1 0.2]",False
8334,"[1.  0.  0.  0.  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
 3.  1.  1.  1.  1.  1.  0.1 0.2]",6,-1.7071067811865475,"[0.  0.  0.  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  3.
 0.  1.  1.  1.  1.  1.  0.1 0.1]",False
8335,"[0.  0.  0.  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  3.
 0.  1.  1.  1.  1.  1.  0.1 0.1]",7,20,"[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 0. 0.]",True
8336,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.   3.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.  -0.1]",4,-1.7071067811865475,"[ 1.   1.   1.   1.   1.   0.   3.   0.   1.   1.   0.   0.   1.   1.
  0.   0.   0.   1.   1.   1.   0.   0.   1.   1.  -0.1 -0.1]",False
8337,"[ 1.   1.   1.   1.   1.   0.   3.   0.   1.   1.   0.   0.   1.   1.
  0.   0.   0.   1.   1.   1.   0.   0.   1.   1.  -0.1 -0.1]",1,-1.5,"[ 1.   1.   1.   1.   1.   0.   0.   3.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   1.   1.   0.   0.   1.  -0.1  0. ]",False
8338,"[ 1.   1.   1.   1.   1.   0.   0.   3.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   1.   1.   0.   0.   1.  -0.1  0. ]",3,20,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.
 0. 0.]",True
8339,"[1.  1.  0.  0.  0.  1.  1.  0.  0.  0.  1.  1.  0.  0.  1.  1.  0.  0.
 0.  1.  1.  0.  0.  0.  0.5 0.1]",7,-3.0,"[1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
 0.  1.  0.  0.  0.  1.  0.4 0. ]",False
8340,"[1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
 0.  1.  0.  0.  0.  1.  0.4 0. ]",7,-2.58113883008419,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.3 -0.1]",False
8341,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.3 -0.1]",4,-2.118033988749895,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   1.   1.
  0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.2 -0.1]",False
8342,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   1.   1.
  0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.2 -0.1]",7,-2.118033988749895,"[ 0.   0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.
  3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.2]",False
8343,"[ 0.   0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.
  3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.2]",2,-1.5,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.  -0.1]",False
8344,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.  -0.1]",1,20,"[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 1.
 0. 0.]",True
8345,"[ 0.   0.   0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.7  0.3]",4,-5.272001872658765,"[ 1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.8  0.3]",False
8346,"[ 1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.8  0.3]",5,-4.640054944640259,"[ 0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.7  0.2]",False
8347,"[ 0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.7  0.2]",3,-4.16227766016838,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.6  0.2]",False
8348,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.6  0.2]",5,-3.5495097567963922,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.  -0.5  0.1]",False
8349,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.  -0.5  0.1]",3,-3.0615528128088303,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.  -0.4  0.1]",False
8350,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.  -0.4  0.1]",3,-2.58113883008419,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.  -0.3  0.1]",False
8351,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.  -0.3  0.1]",3,-2.118033988749895,"[ 0.   0.   0.   3.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.  -0.2  0.1]",False
8352,"[ 0.   0.   0.   3.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.  -0.2  0.1]",5,-1.5,"[ 1.   1.   1.   1.   1.   0.   0.   3.   1.   1.   0.   0.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.  -0.1  0. ]",False
8353,"[ 1.   1.   1.   1.   1.   0.   0.   3.   1.   1.   0.   0.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.  -0.1  0. ]",3,20,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1.
 0. 0.]",True
8354,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.   1.
  0.   1.   1.   0.   1.   0.   1.   1.   0.   1.   0.7 -0.4]",7,-4.905124837953327,"[ 0.   0.   0.   1.   1.   1.   0.   0.   1.   1.   1.   1.   1.   1.
  1.   1.   0.   1.   1.   0.   0.   0.   1.   1.   0.6 -0.5]",False
8355,"[ 0.   0.   0.   1.   1.   1.   0.   0.   1.   1.   1.   1.   1.   1.
  1.   1.   0.   1.   1.   0.   0.   0.   1.   1.   0.6 -0.5]",4,-4.535533905932738,"[ 1.   0.   0.   1.   1.   1.   1.   0.   1.   1.   1.   1.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.5 -0.5]",False
8356,"[ 1.   0.   0.   1.   1.   1.   1.   0.   1.   1.   1.   1.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.5 -0.5]",2,-3.8284271247461903,"[ 0.   1.   1.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.4 -0.4]",False
8357,"[ 0.   1.   1.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.4 -0.4]",2,-3.1213203435596424,"[ 1.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.3 -0.3]",False
8358,"[ 1.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.3 -0.3]",2,-2.414213562373095,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.2 -0.2]",False
8359,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.2 -0.2]",2,-1.7071067811865475,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   3.   0.   0.   0.   1.   1.   1.   1.   1.   0.1 -0.1]",False
8360,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   3.   0.   0.   0.   1.   1.   1.   1.   1.   0.1 -0.1]",3,-2.118033988749895,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.2 -0.1]",False
8361,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.2 -0.1]",1,-2.0,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  3.  0.  0.  0.2 0. ]",False
8362,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  3.  0.  0.  0.2 0. ]",2,-1.7071067811865475,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.
 0.  1.  1.  1.  1.  1.  0.1 0.1]",False
8363,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.
 0.  1.  1.  1.  1.  1.  0.1 0.1]",7,20,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 0. 0.]",True
8364,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  1.  1.  0.  0.5]",7,-3.0615528128088303,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   1.   0.   0.   0.   1.   0.   1.  -0.1  0.4]",False
8365,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   1.   0.   0.   0.   1.   0.   1.  -0.1  0.4]",5,-2.5,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  1.  1.  0.  0.  0.  0.3]",False
8366,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  1.  1.  0.  0.  0.  0.3]",5,-2.118033988749895,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
 3.  0.  0.  0.  0.  0.  0.1 0.2]",False
8367,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
 3.  0.  0.  0.  0.  0.  0.1 0.2]",6,-1.7071067811865475,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  3.
 0.  0.  0.  0.  0.  0.  0.1 0.1]",False
8368,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  3.
 0.  0.  0.  0.  0.  0.  0.1 0.1]",7,20,"[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
8369,"[ 0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.6 -0.1]",0,-3.5,"[ 1.   0.   0.   1.   1.   1.   0.   0.   1.   1.   1.   0.   0.   0.
  1.   0.   0.   0.   0.   1.   0.   0.   0.   0.  -0.5  0. ]",False
8370,"[ 1.   0.   0.   1.   1.   1.   0.   0.   1.   1.   1.   0.   0.   0.
  1.   0.   0.   0.   0.   1.   0.   0.   0.   0.  -0.5  0. ]",3,-3.0,"[ 1.   0.   0.   0.   0.   1.   0.   0.   1.   1.   1.   0.   1.   1.
  1.   0.   0.   0.   0.   1.   0.   0.   0.   0.  -0.4  0. ]",False
8371,"[ 1.   0.   0.   0.   0.   1.   0.   0.   1.   1.   1.   0.   1.   1.
  1.   0.   0.   0.   0.   1.   0.   0.   0.   0.  -0.4  0. ]",3,-2.5,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   1.   1.
  1.   0.   0.   1.   1.   1.   0.   0.   0.   0.  -0.3  0. ]",False
8372,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   1.   1.
  1.   0.   0.   1.   1.   1.   0.   0.   0.   0.  -0.3  0. ]",3,-2.0,"[ 1.   0.   3.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   1.   1.   1.   0.   0.   1.   1.  -0.2  0. ]",False
8373,"[ 1.   0.   3.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   1.   1.   1.   0.   0.   1.   1.  -0.2  0. ]",3,-1.5,"[ 1.   0.   0.   0.   0.   1.   0.   3.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   0.   0.   1.   0.   0.   1.   1.  -0.1  0. ]",False
8374,"[ 1.   0.   0.   0.   0.   1.   0.   3.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   0.   0.   1.   0.   0.   1.   1.  -0.1  0. ]",3,20,"[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0.]",True
